label,200~Jaro-Winkler,200~BiGrams,200~TriGrams,200~Metaphone,201~Jaro-Winkler,201~BiGrams,201~TriGrams,201~Metaphone,202~Jaro-Winkler,202~BiGrams,202~TriGrams,202~Metaphone,203~Jaro-Winkler,203~BiGrams,203~TriGrams,203~Metaphone,204~Jaro-Winkler,204~BiGrams,204~TriGrams,204~Metaphone,205~Jaro-Winkler,205~BiGrams,205~TriGrams,205~Metaphone,206~PercentMatched,207~Jaro-Winkler,207~BiGrams,207~TriGrams,207~Metaphone,208~Jaro-Winkler,208~BiGrams,208~TriGrams,208~Metaphone,210~IsSameValue,211~IsSameValue,212~AreaMatching,213~AreaMatching
1,1,1,1,1,1,1,1,1,1,1,1,1,0.66984127,0.238095238,0,0.888888889,1,1,1,1,1,1,1,1,1,0.481481481,0,0,0.722222222,1,1,1,1,1,,1,0.404761905
1,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,0.538461538,0.122159091,0,0.470833333,1,1,1,1,,,,,,,,,,0.348214286,0,0,0,1,,0.190909091,0.404761905
1,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,0.616931217,0.158730159,0,0.759259259,0.75,0.75,0.75,0.75,1,1,1,1,1,0.516666667,0.107142857,0,0.541666667,1,1,1,1,1,,1,0.404761905
1,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,0.55308642,0.022222222,0,0.6,1,1,1,1,1,1,1,1,1,0.383333333,0,0,0,1,1,1,1,1,0,1,0.530092593
1,1,1,1,1,1,1,1,1,1,1,1,1,0.647751323,0.071834416,0,0.533333333,0.522839506,0,0,0.22962963,0.682539683,0.041666667,0,0.666666667,0.333333333,0.383333333,0,0,0.583333333,1,1,1,1,1,0,1,0.404761905
0,1,1,1,1,1,1,1,1,1,1,1,1,0.647751323,0.071834416,0,0.533333333,0.522839506,0,0,0.22962963,0.682539683,0.041666667,0,0.666666667,0.333333333,0.383333333,0,0,0.583333333,1,1,1,1,1,0,1,0.404761905
1,1,1,1,1,1,1,1,1,1,1,1,1,0.647751323,0.071834416,0,0.533333333,0.522839506,0,0,0.22962963,0.86287478,0.692307692,0.666666667,0.87037037,0.6,0.508465608,0.047619048,0.025641026,0.637037037,1,1,1,1,1,0,1,0.404761905
1,1,1,1,1,1,1,1,1,1,1,1,1,0.395833333,0,0,0.583333333,0.3625,0,0,0,0.381944444,0,0,0.53125,0.333333333,0.336309524,0,0,0.53125,,,,,,,,0.404761905
1,1,1,1,1,1,1,1,1,1,1,1,1,0.685714286,0.166666667,0.1,0.708333333,1,1,1,1,0.450892857,0,0,0.5625,0.266666667,0.33125,0,0,0.375,,,,,,,,0.404761905
1,1,1,1,1,1,1,1,1,1,1,1,1,0.685714286,0.166666667,0.1,0.708333333,1,1,1,1,0.450892857,0,0,0.5625,0.266666667,0.33125,0,0,0.375,,,,,,,,0.404761905
1,1,1,1,1,1,1,1,1,1,1,1,1,0.685714286,0.166666667,0.1,0.708333333,1,1,1,1,0.800595238,0.5,0.5,0.875,0.433333333,0.491203704,0,0,0.486111111,,,,,,,,0.507631258
1,1,1,1,1,1,1,1,1,1,1,1,1,0.607142857,0.25,0.15,0.625,0.75,0.75,0.75,0.75,0.828703704,0.666666667,0.666666667,0.911111111,0.288888889,0.457142857,0.041666667,0,0.566666667,,,,,,,,0.368055556
1,1,1,1,1,1,1,1,1,1,1,1,1,0.607142857,0.25,0.15,0.625,0.75,0.75,0.75,0.75,0.800595238,0.5,0.5,0.875,0.433333333,0.491203704,0,0,0.486111111,,,,,,,,0.404761905
1,1,1,1,1,1,1,1,1,1,1,1,1,0.685714286,0.166666667,0.1,0.708333333,1,1,1,1,0.75,0.75,0.75,0.75,1,0.464285714,0.068181818,0,0.625,,,,,,,,0.472222222
1,1,1,1,1,1,1,1,1,1,1,1,1,0.607142857,0.25,0.15,0.625,0.75,0.75,0.75,0.75,0.80952381,0.5,0.5,0.875,0.433333333,0.494179894,0,0,0.486111111,,,,,,,,0.404761905
1,1,1,1,1,1,1,1,1,1,1,1,1,0.685714286,0.166666667,0.1,0.708333333,1,1,1,1,0.871527778,0.75,0.75,0.933333333,0.622222222,0.542857143,0.087121212,0,0.733333333,,,,,,,,0.507631258
1,1,1,1,1,1,1,1,1,1,1,1,1,0.685714286,0.166666667,0.1,0.708333333,1,1,1,1,0.75,0.75,0.75,0.75,1,0.464285714,0.068181818,0,0.625,,,,,,,,0.404761905
1,1,1,1,1,1,1,1,1,1,1,1,1,0.607142857,0.25,0.15,0.625,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0,0.464285714,0.068181818,0,0.625,,,,,,,,0.472222222
1,1,1,1,1,1,1,1,1,1,1,1,1,0.607142857,0.25,0.15,0.625,0.75,0.75,0.75,0.75,1,1,1,1,1,0.383333333,0,0,0,,,,,,,,0.507631258
1,1,1,1,1,1,1,1,1,1,1,1,1,0.749206349,0.166666667,0.1,0.708333333,0.838095238,0.571428571,0.5,0.833333333,0.75,0.75,0.75,0.75,0,0.464285714,0.068181818,0,0.625,,,,,,,,0.404761905
1,1,1,1,1,1,1,1,1,1,1,1,1,0.685714286,0.166666667,0.1,0.708333333,1,1,1,1,0.75,0.75,0.75,0.75,1,0.464285714,0.068181818,0,0.625,,,,,,,,0.472222222
1,1,1,1,1,1,1,1,1,1,1,1,1,0.749206349,0.166666667,0.1,0.708333333,0.838095238,0.571428571,0.5,0.833333333,0.828703704,0.666666667,0.666666667,0.911111111,0.288888889,0.457142857,0.041666667,0,0.566666667,,,,,,,,0.507631258
1,1,1,1,1,1,1,1,1,1,1,1,1,0.685714286,0.166666667,0.1,0.708333333,1,1,1,1,0.75,0.75,0.75,0.75,1,0.464285714,0.068181818,0,0.625,,,,,,,,0.472222222
1,1,1,1,1,1,1,1,1,1,1,1,1,0.685714286,0.166666667,0.1,0.708333333,1,1,1,1,1,1,1,1,1,0.565079365,0.045454545,0,0.416666667,,,,,,,,0.472222222
1,1,1,1,1,1,1,1,1,1,1,1,1,0.685714286,0.166666667,0.1,0.708333333,1,1,1,1,0.75,0.75,0.75,0.75,1,0.464285714,0.068181818,0,0.625,,,,,,,,0.507631258
1,1,1,1,1,1,1,1,1,1,1,1,1,0.685714286,0.166666667,0.1,0.708333333,1,1,1,1,0.871527778,0.75,0.75,0.933333333,0.622222222,0.542857143,0.087121212,0,0.733333333,,,,,,,,0.404761905
1,1,1,1,1,1,1,1,1,1,1,1,1,0.685714286,0.166666667,0.1,0.708333333,1,1,1,1,0.450892857,0,0,0.5625,0.266666667,0.33125,0,0,0.375,,,,,,,,0.404761905
1,1,1,1,1,1,1,1,1,1,1,1,1,0.685714286,0.166666667,0.1,0.708333333,1,1,1,1,0.450892857,0,0,0.5625,0.266666667,0.33125,0,0,0.375,,,,,,,,0.517857143
1,1,1,1,1,1,1,1,1,1,1,1,1,0.685714286,0.166666667,0.1,0.708333333,1,1,1,1,0.450892857,0,0,0.5625,0.266666667,0.33125,0,0,0.375,,,,,,,,0.404761905
1,1,1,1,1,1,1,1,1,1,1,1,1,0.685714286,0.166666667,0.1,0.708333333,1,1,1,1,0.75,0.75,0.75,0.75,1,0.464285714,0.068181818,0,0.625,,,,,,,,0.404761905
1,1,1,1,1,1,1,1,1,1,1,1,1,0.685714286,0.166666667,0.1,0.708333333,1,1,1,1,0.871527778,0.75,0.75,0.933333333,0.622222222,0.542857143,0.087121212,0,0.733333333,,,,,,,,0.472222222
1,1,1,1,1,1,1,1,1,1,1,1,1,0.685714286,0.166666667,0.1,0.708333333,1,1,1,1,0.450892857,0,0,0.5625,0.266666667,0.33125,0,0,0.375,,,,,,,,0.404761905
1,1,1,1,1,1,1,1,1,1,1,1,1,0.749206349,0.166666667,0.1,0.708333333,0.838095238,0.571428571,0.5,0.833333333,0.828703704,0.666666667,0.666666667,0.911111111,0.288888889,0.457142857,0.041666667,0,0.566666667,,,,,,,,0.404761905
1,1,1,1,1,1,1,1,1,1,1,1,1,0.685714286,0.166666667,0.1,0.708333333,1,1,1,1,0.450892857,0,0,0.5625,0.266666667,0.33125,0,0,0.375,,,,,,,,0.472222222
1,1,1,1,1,1,1,1,1,1,1,1,1,0.685714286,0.166666667,0.1,0.708333333,1,1,1,1,0.828703704,0.666666667,0.666666667,0.911111111,0.288888889,0.457142857,0.041666667,0,0.566666667,,,,,,,,0.588789683
1,1,1,1,1,1,1,1,1,1,1,1,1,0.685714286,0.166666667,0.1,0.708333333,1,1,1,1,0.75,0.75,0.75,0.75,1,0.464285714,0.068181818,0,0.625,,,,,,,,0.404761905
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0.375,0,0,0.458333333,0.458333333,0.107142857,0,0.458333333,0.56547619,0.053977273,0,0.548611111,0,0.534722222,0.045454545,0,0.527777778,0.4,0,0,0.5,0,0,0.036363636,0.507631258
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0.375,0,0,0.458333333,0.458333333,0.107142857,0,0.458333333,0.56547619,0.053977273,0,0.548611111,0,0.534722222,0.045454545,0,0.527777778,0.4,0,0,0.5,0,0,0,0.404761905
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0.375,0,0,0.458333333,0.458333333,0.107142857,0,0.458333333,0.56547619,0.053977273,0,0.548611111,0,0.534722222,0.045454545,0,0.527777778,0.4,0,0,0.5,0,0,0.036363636,
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0.375,0,0,0.458333333,0.458333333,0.107142857,0,0.458333333,0.56547619,0.053977273,0,0.548611111,0,0.534722222,0.045454545,0,0.527777778,0.4,0,0,0.5,0,0,0.036363636,0.404761905
0,0.966666667,0.8,0.75,0.944444444,0.966666667,0.8,0.75,0.888888889,0.966666667,0.8,0.75,1,0.517460317,0.0625,0,0.5625,0.482142857,0.1875,0.09375,0.625,0.659132997,0.125694444,0.016666667,0.704365079,0,0.635714286,0.114285714,0,0.601851852,0.490740741,0.071428571,0,0.611111111,0,0,0.036363636,0.404761905
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0.375,0,0,0.458333333,0.458333333,0.107142857,0,0.458333333,0.56547619,0.053977273,0,0.548611111,0,0.534722222,0.045454545,0,0.527777778,0.4,0,0,0.5,0,0,0.036363636,0.368055556
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0.375,0,0,0.458333333,0.458333333,0.107142857,0,0.458333333,0.56547619,0.053977273,0,0.548611111,0,0.534722222,0.045454545,0,0.527777778,0.4,0,0,0.5,0,0,0.036363636,0.404761905
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0.375,0,0,0.458333333,0.458333333,0.107142857,0,0.458333333,0.56547619,0.053977273,0,0.548611111,0,0.534722222,0.045454545,0,0.527777778,0.531481481,0.133333333,0.071428571,0.444444444,0,0,0.036363636,0.404761905
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0.375,0,0,0.458333333,0.458333333,0.107142857,0,0.458333333,0.56547619,0.053977273,0,0.548611111,0,0.534722222,0.045454545,0,0.527777778,0.4,0,0,0.5,0,0,0.036363636,0.404761905
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0,0,0,0,0,0,0,0,0.366666667,0,0,0.369047619,0,0.383333333,0.057692308,0,0.369047619,0.531481481,0.133333333,0.071428571,0.444444444,0,0,0.036363636,0.507631258
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0.375,0,0,0.458333333,0.458333333,0.107142857,0,0.458333333,0.56547619,0.053977273,0,0.548611111,0,0.534722222,0.045454545,0,0.527777778,0.4,0,0,0.5,0,0,0.036363636,0.404761905
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0.375,0,0,0.458333333,0.458333333,0.107142857,0,0.458333333,0.56547619,0.053977273,0,0.548611111,0,0.534722222,0.045454545,0,0.527777778,0.4,0,0,0.5,0,0,0,0.404761905
0,0.983333333,0.9,0.875,0.944444444,0.725,0.6,0.5625,0.666666667,1,1,1,1,,,,,,,,,0.5,0.107142857,0,0.616666667,0,0.458333333,0.136363636,0,0.6375,0.531481481,0.133333333,0.071428571,0.444444444,0,0,0.036363636,0.507631258
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0.375,0,0,0.458333333,0.458333333,0.107142857,0,0.458333333,0.56547619,0.053977273,0,0.548611111,0,0.534722222,0.045454545,0,0.527777778,0.4,0,0,0.5,0,0,0,0.404761905
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0.375,0,0,0.458333333,0.458333333,0.107142857,0,0.458333333,0.56547619,0.053977273,0,0.548611111,0,0.534722222,0.045454545,0,0.527777778,0.4,0,0,0.5,0,0,0,0.404761905
0,1,1,1,1,0.725,0.6,0.5625,0.666666667,1,1,1,1,0.375,0,0,0.458333333,0.458333333,0.107142857,0,0.458333333,0.644907407,0.091269841,0,0.8,0,0.5,0.125,0,0.625,0.531481481,0.133333333,0.071428571,0.444444444,0,0,0.036363636,0.507631258
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0.375,0,0,0.458333333,0.458333333,0.107142857,0,0.458333333,0.56547619,0.053977273,0,0.548611111,0,0.534722222,0.045454545,0,0.527777778,0.4,0,0,0.5,0,0,0,0.404761905
0,0.983333333,0.9,0.875,0.944444444,,,,,,,,,0.56547619,0.053977273,0,0.548611111,0.534722222,0.045454545,0,0.527777778,0.517460317,0.0625,0,0.5625,0,0.482142857,0.1875,0.09375,0.625,0.531481481,0.133333333,0.071428571,0.444444444,0,0,0.036363636,0.404761905
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0.375,0,0,0.458333333,0.458333333,0.107142857,0,0.458333333,0.56547619,0.053977273,0,0.548611111,0,0.534722222,0.045454545,0,0.527777778,0.4,0,0,0.5,0,0,0.036363636,0.404761905
0,0.966666667,0.8,0.75,0.944444444,0.966666667,0.8,0.75,0.888888889,0.966666667,0.8,0.75,1,0.517460317,0.0625,0,0.5625,0.482142857,0.1875,0.09375,0.625,0.659132997,0.125694444,0.016666667,0.704365079,0,0.635714286,0.114285714,0,0.601851852,0.490740741,0.071428571,0,0.611111111,0,0,0.036363636,0.404761905
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0.375,0,0,0.458333333,0.458333333,0.107142857,0,0.458333333,0.56547619,0.053977273,0,0.548611111,0,0.534722222,0.045454545,0,0.527777778,0.4,0,0,0.5,0,0,0,0.404761905
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0.375,0,0,0.458333333,0.458333333,0.107142857,0,0.458333333,0.56547619,0.053977273,0,0.548611111,0,0.534722222,0.045454545,0,0.527777778,0.4,0,0,0.5,0,0,0.036363636,0.507631258
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0.375,0,0,0.458333333,0.458333333,0.107142857,0,0.458333333,0.56547619,0.053977273,0,0.548611111,0,0.534722222,0.045454545,0,0.527777778,0.4,0,0,0.5,0,0,0.036363636,0.472222222
0,1,1,1,1,0.725,0.6,0.5625,0.666666667,1,1,1,1,,,,,,,,,0.5,0.107142857,0,0.616666667,0,0.458333333,0.136363636,0,0.6375,0.531481481,0.133333333,0.071428571,0.444444444,0,0,0.036363636,0.404761905
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0,0,0,0,0,0,0,0,0.517460317,0.0625,0,0.5625,0,0.482142857,0.1875,0.09375,0.625,0.531481481,0.133333333,0.071428571,0.444444444,0,0,0.036363636,0.579365079
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0.375,0,0,0.458333333,0.458333333,0.107142857,0,0.458333333,0.56547619,0.053977273,0,0.548611111,0,0.534722222,0.045454545,0,0.527777778,0.4,0,0,0.5,0,0,0,0.368055556
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0.375,0,0,0.458333333,0.458333333,0.107142857,0,0.458333333,0.56547619,0.053977273,0,0.548611111,0,0.534722222,0.045454545,0,0.527777778,0.4,0,0,0.5,0,0,0,0.255555556
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0,0,0,0,0,0,0,0,0.517460317,0.0625,0,0.5625,0,0.482142857,0.1875,0.09375,0.625,0.531481481,0.133333333,0.071428571,0.444444444,0,0,0.036363636,0.404761905
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0.375,0,0,0.458333333,0.458333333,0.107142857,0,0.458333333,0.56547619,0.053977273,0,0.548611111,0,0.534722222,0.045454545,0,0.527777778,0.4,0,0,0.5,0,0,0.036363636,0.404761905
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0.375,0,0,0.458333333,0.458333333,0.107142857,0,0.458333333,0.56547619,0.053977273,0,0.548611111,0,0.534722222,0.045454545,0,0.527777778,0.4,0,0,0.5,0,0,0.036363636,0.404761905
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0.375,0,0,0.458333333,0.458333333,0.107142857,0,0.458333333,0.56547619,0.053977273,0,0.548611111,0,0.534722222,0.045454545,0,0.527777778,0.4,0,0,0.5,0,0,0,0.404761905
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0.375,0,0,0.458333333,0.458333333,0.107142857,0,0.458333333,0.56547619,0.053977273,0,0.548611111,0,0.534722222,0.045454545,0,0.527777778,0.4,0,0,0.5,0,0,0,0.368055556
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0.375,0,0,0.458333333,0.458333333,0.107142857,0,0.458333333,0.56547619,0.053977273,0,0.548611111,0,0.534722222,0.045454545,0,0.527777778,0.4,0,0,0.5,0,0,0.036363636,0.404761905
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0.375,0,0,0.458333333,0.458333333,0.107142857,0,0.458333333,0.56547619,0.053977273,0,0.548611111,0,0.534722222,0.045454545,0,0.527777778,0.4,0,0,0.5,0,0,0,0.472222222
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0.375,0,0,0.458333333,0.458333333,0.107142857,0,0.458333333,0.56547619,0.053977273,0,0.548611111,0,0.534722222,0.045454545,0,0.527777778,0.4,0,0,0.5,0,0,0.036363636,0.404761905
0,1,1,1,1,0.725,0.6,0.5625,0.666666667,1,1,1,1,0.630050505,0.148351648,0,0.736507937,0.694949495,0.224242424,0.107142857,0.746428571,0.630050505,0.148351648,0,0.736507937,0,0.694949495,0.224242424,0.107142857,0.746428571,0.531481481,0.133333333,0.071428571,0.444444444,0,0,0.036363636,0.472222222
0,0.966666667,0.8,0.75,0.944444444,0.966666667,0.8,0.75,0.888888889,0.966666667,0.8,0.75,1,0.517460317,0.0625,0,0.5625,0.482142857,0.1875,0.09375,0.625,0.659132997,0.125694444,0.016666667,0.704365079,0,0.635714286,0.114285714,0,0.601851852,0.490740741,0.071428571,0,0.611111111,0,0,0.036363636,0.404761905
0,1,1,1,1,1,1,1,1,1,1,1,1,0.404761905,0,0,0.375,0.416666667,0,0,0.416666667,0.488095238,0,0,0.458333333,0,0.404761905,0.0625,0,0.395833333,,,,,,,,0.404761905
0,1,1,1,1,1,1,1,1,1,1,1,1,0.404761905,0,0,0.375,0.416666667,0,0,0.416666667,0.439153439,0,0,0.740740741,0,0.547619048,0.041666667,0,0.569444444,,,,,,,,0.404761905
0,1,1,1,1,1,1,1,1,1,1,1,1,0.404761905,0,0,0.375,0.416666667,0,0,0.416666667,0.439153439,0,0,0.740740741,0,0.547619048,0.041666667,0,0.569444444,,,,,,,,0.404761905
0,0.955555556,0.75,0.714285714,0.916666667,1,1,1,1,0.911111111,0.5,0.428571429,0.833333333,0.588789683,0.040584416,0,0.375,0.236111111,0,0,0.227777778,0.588789683,0.040584416,0,0.375,0,0.236111111,0,0,0.227777778,,,,,,,,0.404761905
0,0.955555556,0.75,0.714285714,0.916666667,1,1,1,1,0.911111111,0.5,0.428571429,0.833333333,0.588789683,0.040584416,0,0.375,0.236111111,0,0,0.227777778,0.588789683,0.040584416,0,0.375,0,0.236111111,0,0,0.227777778,,,,,,,,0.472222222
0,1,1,1,1,1,1,1,1,1,1,1,1,0.404761905,0,0,0.375,0.416666667,0,0,0.416666667,0.488095238,0,0,0.458333333,0,0.404761905,0.0625,0,0.395833333,,,,,,,,0.404761905
0,1,1,1,1,1,1,1,1,1,1,1,1,0.404761905,0,0,0.375,0.416666667,0,0,0.416666667,0.439153439,0,0,0.740740741,0,0.547619048,0.041666667,0,0.569444444,,,,,,,,0.530092593
0,1,1,1,1,1,1,1,1,1,1,1,1,0.404761905,0,0,0.375,0.416666667,0,0,0.416666667,0.439153439,0,0,0.740740741,0,0.547619048,0.041666667,0,0.569444444,,,,,,,,0.472222222
0,1,1,1,1,1,1,1,1,1,1,1,1,0.404761905,0,0,0.375,0.416666667,0,0,0.416666667,0.439153439,0,0,0.740740741,0,0.547619048,0.041666667,0,0.569444444,,,,,,,,0.472222222
0,1,1,1,1,1,1,1,1,1,1,1,1,0.404761905,0,0,0.375,0.416666667,0,0,0.416666667,0.439153439,0,0,0.740740741,0,0.547619048,0.041666667,0,0.569444444,,,,,,,,0.404761905
1,1,1,1,1,1,1,1,1,1,1,1,1,0.573611111,0.041666667,0,0.630555556,1,1,1,1,1,1,1,1,1,0.553240741,0.041666667,0,0.722222222,,,,,,,,0.507631258
0,0.955555556,0.75,0.714285714,0.916666667,1,1,1,1,0.911111111,0.5,0.428571429,0.833333333,0.507631258,0.160714286,0.05,0.53125,0.431089744,0.044117647,0,0.4125,0.651388889,0.138600289,0.041666667,0.798611111,0.333333333,0.599206349,0.091666667,0,0.641666667,,,,,,,,0.395833333
0,1,1,1,1,1,1,1,1,1,1,1,1,0.472222222,0.125,0,0.520833333,0.388888889,0,0,0.433333333,0.515343915,0.022727273,0,0.502777778,0.2,0.509259259,0,0,0.544444444,,,,,,,,0.472222222
0,0.955555556,0.75,0.714285714,0.916666667,1,1,1,1,0.911111111,0.5,0.428571429,0.833333333,0.588789683,0.040584416,0,0.375,0.236111111,0,0,0.227777778,0.588789683,0.040584416,0,0.375,0,0.236111111,0,0,0.227777778,,,,,,,,0.507631258
0,1,1,1,1,1,1,1,1,1,1,1,1,0.404761905,0,0,0.375,0.416666667,0,0,0.416666667,0.439153439,0,0,0.740740741,0,0.547619048,0.041666667,0,0.569444444,,,,,,,,0.404761905
0,0.955555556,0.75,0.714285714,0.916666667,1,1,1,1,0.911111111,0.5,0.428571429,0.833333333,0.507631258,0.160714286,0.05,0.53125,0.431089744,0.044117647,0,0.4125,0.651388889,0.138600289,0.041666667,0.798611111,0.333333333,0.599206349,0.091666667,0,0.641666667,,,,,,,,0.404761905
1,1,1,1,1,1,1,1,1,1,1,1,1,0.530092593,0.083333333,0,0.602777778,0.756944444,0.538461538,0.5,0.833333333,0.886574074,0.75,0.75,0.930555556,0.133333333,0.310185185,0.041666667,0,0.333333333,,,,,,,,0.472222222
0,1,1,1,1,1,1,1,1,1,1,1,1,0.404761905,0,0,0.375,0.416666667,0,0,0.416666667,0.439153439,0,0,0.740740741,0,0.547619048,0.041666667,0,0.569444444,,,,,,,,0.472222222
0,1,1,1,1,1,1,1,1,1,1,1,1,0.404761905,0,0,0.375,0.416666667,0,0,0.416666667,0.439153439,0,0,0.740740741,0,0.547619048,0.041666667,0,0.569444444,,,,,,,,0.507631258
0,1,1,1,1,1,1,1,1,1,1,1,1,0.404761905,0,0,0.375,0.416666667,0,0,0.416666667,0.488095238,0,0,0.458333333,0,0.404761905,0.0625,0,0.395833333,,,,,,,,0.404761905
0,1,1,1,1,1,1,1,1,1,1,1,1,0.404761905,0,0,0.375,0.416666667,0,0,0.416666667,0.439153439,0,0,0.740740741,0,0.547619048,0.041666667,0,0.569444444,,,,,,,,0.472222222
0,1,1,1,1,1,1,1,1,1,1,1,1,0.404761905,0,0,0.375,0.416666667,0,0,0.416666667,0.439153439,0,0,0.740740741,0,0.547619048,0.041666667,0,0.569444444,,,,,,,,0.404761905
0,1,1,1,1,1,1,1,1,1,1,1,1,0.404761905,0,0,0.375,0.416666667,0,0,0.416666667,0.439153439,0,0,0.740740741,0,0.547619048,0.041666667,0,0.569444444,,,,,,,,0.507631258
0,1,1,1,1,1,1,1,1,1,1,1,1,0.404761905,0,0,0.375,0.416666667,0,0,0.416666667,0.439153439,0,0,0.740740741,0,0.547619048,0.041666667,0,0.569444444,,,,,,,,0.404761905
0,0.9625,0.785714286,0.75,0.944444444,1,1,1,1,0.925,0.571428571,0.5,0.888888889,0.255555556,0,0,0.25,0.727777778,0.55,0.5,0.888888889,0.544973545,0.033333333,0,0.601851852,0,0.5625,0.045454545,0,0.594444444,,,,,,,,0.404761905
0,1,1,1,1,1,1,1,1,1,1,1,1,0.404761905,0,0,0.375,0.416666667,0,0,0.416666667,0.439153439,0,0,0.740740741,0,0.547619048,0.041666667,0,0.569444444,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1,0.530092593,0.083333333,0,0.602777778,0.756944444,0.538461538,0.5,0.833333333,1,1,1,1,1,0.364583333,0,0,0.583333333,,,,,,,,0.507631258
0,0.955555556,0.75,0.714285714,0.916666667,1,1,1,1,0.911111111,0.5,0.428571429,0.833333333,0.588789683,0.040584416,0,0.375,0.236111111,0,0,0.227777778,0.588789683,0.040584416,0,0.375,0,0.236111111,0,0,0.227777778,,,,,,,,0.508531746
0,1,1,1,1,1,1,1,1,1,1,1,1,0.404761905,0,0,0.375,0.416666667,0,0,0.416666667,0.439153439,0,0,0.740740741,0,0.547619048,0.041666667,0,0.569444444,,,,,,,,0.507631258
0,1,1,1,1,1,1,1,1,1,1,1,1,0.404761905,0,0,0.375,0.416666667,0,0,0.416666667,0.439153439,0,0,0.740740741,0,0.547619048,0.041666667,0,0.569444444,,,,,,,,0.507631258
0,1,1,1,1,1,1,1,1,1,1,1,1,0.404761905,0,0,0.375,0.416666667,0,0,0.416666667,0.439153439,0,0,0.740740741,0,0.547619048,0.041666667,0,0.569444444,,,,,,,,0.404761905
0,1,1,1,1,1,1,1,1,1,1,1,1,0.404761905,0,0,0.375,0.416666667,0,0,0.416666667,0.439153439,0,0,0.740740741,0,0.547619048,0.041666667,0,0.569444444,,,,,,,,0.896164021
0,1,1,1,1,1,1,1,1,1,1,1,1,0.404761905,0,0,0.375,0.416666667,0,0,0.416666667,0.439153439,0,0,0.740740741,0,0.547619048,0.041666667,0,0.569444444,,,,,,,,0.619708995
1,1,1,1,1,1,1,1,1,1,1,1,1,0.530092593,0.083333333,0,0.602777778,0.756944444,0.538461538,0.5,0.833333333,1,1,1,1,1,0.364583333,0,0,0.583333333,,,,,,,,0.619708995
1,1,1,1,1,1,1,1,1,1,1,1,1,0.530092593,0.083333333,0,0.602777778,0.756944444,0.538461538,0.5,0.833333333,1,1,1,1,1,0.364583333,0,0,0.583333333,,,,,,,,0.619708995
